workerid,proliferate.condition,internal_node_id,item_type,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,vignette,error
340,Jordan,0.0-2.0-0.0,honest,0,51152,,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Jennifer says that she thinks it is morally wrong to try to get out of jury duty, but that she sometimes does it anyway. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",69549,2,html-button-response,jury,
340,Jordan,0.0-3.0-0.0,good,18,4345,50,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,73895,3,html-slider-response,jury,
340,Jordan,0.0-3.0-0.1,honest,15,2323,50,<p>How <b>honest</b> do you think Jennifer is?</p><br>,76219,4,html-slider-response,jury,
340,Jordan,0.0-3.0-0.2,trustworthy,2,1970,50,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,78190,5,html-slider-response,jury,
340,Jordan,0.0-3.0-0.3,like,50,2372,50,<p>How much do you <b>like</b> Jennifer?</p><br>,80562,6,html-slider-response,jury,
340,Jordan,0.0-3.0-0.4,hypocritical,100,2016,50,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,82578,7,html-slider-response,jury,
340,Jordan,0.0-4.0-0.0,honest,0,24131,,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Kevin says that he thinks it is morally wrong to use a lot of paper by printing documents single-sided, but that he sometimes does it anyway. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",106710,8,html-button-response,printing,
340,Jordan,0.0-5.0-0.0,trustworthy,15,3268,50,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,109979,9,html-slider-response,printing,
340,Jordan,0.0-5.0-0.1,good,4,3346,50,<p>How <b>good a person</b> do you think Kevin is?</p><br>,113325,10,html-slider-response,printing,
340,Jordan,0.0-5.0-0.2,hypocritical,100,1510,50,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,114835,11,html-slider-response,printing,
340,Jordan,0.0-5.0-0.3,like,0,2618,50,<p>How much do you <b>like</b> Kevin?</p><br>,117455,12,html-slider-response,printing,
340,Jordan,0.0-5.0-0.4,honest,17,14202,50,<p>How <b>honest</b> do you think Kevin is?<p><br>,131657,13,html-slider-response,printing,
340,Jordan,0.0-6.0-0.0,honest,0,12002,,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Becky says that she thinks it is morally wrong to download music illegally from the Internet, but that she sometimes does it anyway. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",143659,14,html-button-response,music,
340,Jordan,0.0-7.0-0.0,honest,13,2803,50,<p>How <b>honest</b> do you think Becky is?</p><br>,146462,15,html-slider-response,music,
340,Jordan,0.0-7.0-0.1,good,16,1980,50,<p>How <b>good a person</b> do you think Becky is?</p><br>,148443,16,html-slider-response,music,
340,Jordan,0.0-7.0-0.2,trustworthy,20,2972,50,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,151415,17,html-slider-response,music,
340,Jordan,0.0-7.0-0.3,hypocritical,100,1847,50,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,153262,18,html-slider-response,music,
340,Jordan,0.0-7.0-0.4,like,3,3574,50,<p>How much do you <b>like</b> Becky?</p><br>,156836,19,html-slider-response,music,
340,Jordan,0.0-8.0-0.0,honest,0,21947,,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Bruce says that he thinks it is morally wrong to ignore your mother's phone calls, but that he sometimes does it anyway. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",178783,20,html-button-response,phone,
340,Jordan,0.0-9.0-0.0,trustworthy,16,3719,50,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,182503,21,html-slider-response,phone,
340,Jordan,0.0-9.0-0.1,hypocritical,91,2347,50,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,184850,22,html-slider-response,phone,
340,Jordan,0.0-9.0-0.2,good,51,3304,50,<p>How <b>good a person</b> do you think Bruce is?</p><br>,188155,23,html-slider-response,phone,
340,Jordan,0.0-9.0-0.3,honest,60,3054,50,<p>How <b>honest</b> do you think Bruce is?</p><br>,191210,24,html-slider-response,phone,
340,Jordan,0.0-9.0-0.4,like,41,1873,50,<p>How much do you <b>like</b> Bruce?</p><br>,193084,25,html-slider-response,phone,
340,Jordan,0.0-10.0,,0,2243,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people judge hypocrites and hypocrites who admit to being hypocritical compared to people who are not hypocritical.</p><h1>Press continue to be redirected to Prolific. </h1>,195327,26,html-button-response,,
604,Jordan,0.0-0.0,,0,40861,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",40863,0,html-button-response,,
604,Jordan,0.0-1.0,,0,2891,,"<p> In this experiment, you will read 4 short stories and answer questions about them. </p>",43755,1,html-button-response,,
604,Jordan,0.0-2.0-0.0,transgressor,0,35556,,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",79314,2,html-button-response,printing,
604,Jordan,0.0-3.0-0.0,trustworthy,26,15375,50,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,94691,3,html-slider-response,printing,
604,Jordan,0.0-3.0-0.1,hypocritical,53,22224,50,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,116917,4,html-slider-response,printing,
604,Jordan,0.0-3.0-0.2,honest,40,7834,50,<p>How <b>honest</b> do you think Kevin is?<p><br>,124753,5,html-slider-response,printing,
604,Jordan,0.0-3.0-0.3,like,13,5481,50,<p>How much do you <b>like</b> Kevin?</p><br>,130235,6,html-slider-response,printing,
604,Jordan,0.0-3.0-0.4,good,47,6653,50,<p>How <b>good a person</b> do you think Kevin is?</p><br>,136890,7,html-slider-response,printing,
604,Jordan,0.0-4.0-0.0,transgressor,0,37436,,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",174327,8,html-button-response,music,
604,Jordan,0.0-5.0-0.0,hypocritical,51,10704,50,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,185032,9,html-slider-response,music,
604,Jordan,0.0-5.0-0.1,trustworthy,45,13026,50,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,198061,10,html-slider-response,music,
604,Jordan,0.0-5.0-0.2,good,50,5400,50,<p>How <b>good a person</b> do you think Becky is?</p><br>,203462,11,html-slider-response,music,
604,Jordan,0.0-5.0-0.3,honest,45,6776,50,<p>How <b>honest</b> do you think Becky is?</p><br>,210240,12,html-slider-response,music,
604,Jordan,0.0-5.0-0.4,like,50,5163,50,<p>How much do you <b>like</b> Becky?</p><br>,215405,13,html-slider-response,music,
604,Jordan,0.0-6.0-0.0,transgressor,0,22888,,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",238295,14,html-button-response,phone,
604,Jordan,0.0-7.0-0.0,trustworthy,43,6094,50,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,244391,15,html-slider-response,phone,
604,Jordan,0.0-7.0-0.1,honest,43,4349,50,<p>How <b>honest</b> do you think Bruce is?</p><br>,248741,16,html-slider-response,phone,
604,Jordan,0.0-7.0-0.2,like,26,5099,50,<p>How much do you <b>like</b> Bruce?</p><br>,253842,17,html-slider-response,phone,
604,Jordan,0.0-7.0-0.3,good,50,4096,50,<p>How <b>good a person</b> do you think Bruce is?</p><br>,257940,18,html-slider-response,phone,
604,Jordan,0.0-7.0-0.4,hypocritical,54,4420,50,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,262362,19,html-slider-response,phone,
604,Jordan,0.0-8.0-0.0,transgressor,0,18352,,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",280716,20,html-button-response,jury,
604,Jordan,0.0-9.0-0.0,hypocritical,49,10456,50,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,291173,21,html-slider-response,jury,
604,Jordan,0.0-9.0-0.1,trustworthy,38,5591,50,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,296766,22,html-slider-response,jury,
604,Jordan,0.0-9.0-0.2,honest,44,5203,50,<p>How <b>honest</b> do you think Jennifer is?</p><br>,301971,23,html-slider-response,jury,
604,Jordan,0.0-9.0-0.3,like,50,4967,50,<p>How much do you <b>like</b> Jennifer?</p><br>,306939,24,html-slider-response,jury,
604,Jordan,0.0-9.0-0.4,good,50,3684,50,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,310625,25,html-slider-response,jury,
604,Jordan,0.0-10.0,,0,16615,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people judge hypocrites and hypocrites who admit to being hypocritical compared to people who are not hypocritical.</p><h1>Press continue to be redirected to Prolific. </h1>,327242,26,html-button-response,,
762,Jordan,0.0-0.0,,0,9096,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",9104,0,html-button-response,,
762,Jordan,0.0-1.0,,0,1860,,"<p> In this experiment, you will read 4 short stories and answer questions about them. </p>",10966,1,html-button-response,,
762,Jordan,0.0-2.0-0.0,transgressor,0,7924,,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",18892,2,html-button-response,music,
762,Jordan,0.0-3.0-0.0,honest,82,4575,50,<p>How <b>honest</b> do you think Becky is?</p><br>,23470,3,html-slider-response,music,
762,Jordan,0.0-3.0-0.1,like,75,3723,50,<p>How much do you <b>like</b> Becky?</p><br>,27195,4,html-slider-response,music,
762,Jordan,0.0-3.0-0.2,hypocritical,30,3194,50,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,30392,5,html-slider-response,music,
762,Jordan,0.0-3.0-0.3,good,82,5546,50,<p>How <b>good a person</b> do you think Becky is?</p><br>,35940,6,html-slider-response,music,
762,Jordan,0.0-3.0-0.4,trustworthy,80,3180,50,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,39122,7,html-slider-response,music,
762,Jordan,0.0-4.0-0.0,transgressor,0,9956,,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",49080,8,html-button-response,jury,
762,Jordan,0.0-5.0-0.0,trustworthy,69,6031,50,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,55112,9,html-slider-response,jury,
762,Jordan,0.0-5.0-0.1,like,68,2916,50,<p>How much do you <b>like</b> Jennifer?</p><br>,58031,10,html-slider-response,jury,
762,Jordan,0.0-5.0-0.2,good,78,3322,50,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,61354,11,html-slider-response,jury,
762,Jordan,0.0-5.0-0.3,hypocritical,66,6067,50,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,67423,12,html-slider-response,jury,
762,Jordan,0.0-5.0-0.4,honest,65,4105,50,<p>How <b>honest</b> do you think Jennifer is?</p><br>,71530,13,html-slider-response,jury,
762,Jordan,0.0-6.0-0.0,transgressor,0,7786,,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",79319,14,html-button-response,printing,
762,Jordan,0.0-7.0-0.0,hypocritical,76,3275,50,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,82596,15,html-slider-response,printing,
762,Jordan,0.0-7.0-0.1,trustworthy,38,3768,50,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,86366,16,html-slider-response,printing,
762,Jordan,0.0-7.0-0.2,like,40,3241,50,<p>How much do you <b>like</b> Kevin?</p><br>,89611,17,html-slider-response,printing,
762,Jordan,0.0-7.0-0.3,good,49,3486,50,<p>How <b>good a person</b> do you think Kevin is?</p><br>,93098,18,html-slider-response,printing,
