workerid,proliferate.condition,internal_node_id,item,item_type,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,error
120,critcher,0.0-6.0,,,0,5004,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,165883,25,html-button-response,
109,critcher,0.0-0.0,,,0,20644,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",20647,0,html-button-response,
109,critcher,0.0-1.0,,,0,5187,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",25834,1,html-button-response,
109,critcher,0.0-2.0-0.0,,immoral,0,38225,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>  <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",64060,2,html-button-response,
109,critcher,0.0-3.0-0.0,,manipulation_check_justin,7,9927,4,<p>How quickly did Justin make his decision?</p><br>,73988,3,html-slider-response,
109,critcher,0.0-3.0-0.1,,manipulation_check_nate,1,7297,4,<p>How quickly did Nate make his decision?</p><br>,81286,4,html-slider-response,
109,critcher,0.0-4.0-0.0,justin-conflicted,immoral,7,8014,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,89301,5,html-slider-response,
109,critcher,0.0-4.0-0.1,justin-reservations,immoral,1,6229,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,95531,6,html-slider-response,
109,critcher,0.0-4.0-0.2,justin-certain,immoral,1,5515,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt certain in his decision?</p><br>,101047,7,html-slider-response,
109,critcher,0.0-4.0-0.3,justin-far,immoral,1,8947,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>How far do you think Justin was from choosing the alternate course of action?</p><br>,109994,8,html-slider-response,
109,critcher,0.0-4.0-0.4,justin-principles,immoral,1,8861,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,118856,9,html-slider-response,
109,critcher,0.0-4.0-0.5,justin-deep,immoral,5,20477,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,139335,10,html-slider-response,
109,critcher,0.0-4.0-0.6,justin-standards,immoral,2,8547,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,147883,11,html-slider-response,
109,critcher,0.0-4.0-0.7,justin-calm,immoral,5,10029,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,157913,12,html-slider-response,
109,critcher,0.0-4.0-0.8,justin-upset,immoral,2,9346,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,167260,13,html-slider-response,
109,critcher,0.0-4.0-0.9,nate-conflicted,immoral,1,8579,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,175840,14,html-slider-response,
109,critcher,0.0-4.0-0.10,nate-reservations,immoral,6,7231,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,183072,15,html-slider-response,
109,critcher,0.0-4.0-0.11,nate-certain,immoral,6,6414,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,189486,16,html-slider-response,
109,critcher,0.0-4.0-0.12,nate-far,immoral,3,13877,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,203365,17,html-slider-response,
109,critcher,0.0-4.0-0.13,nate-principles,immoral,2,7431,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,210796,18,html-slider-response,
109,critcher,0.0-4.0-0.14,nate-deep,immoral,6,9795,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,220592,19,html-slider-response,
109,critcher,0.0-4.0-0.15,nate-standards,immoral,2,7681,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,228274,20,html-slider-response,
109,critcher,0.0-4.0-0.16,nate-calm,immoral,5,7363,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,235638,21,html-slider-response,
109,critcher,0.0-4.0-0.17,nate-upset,immoral,2,10429,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,246068,22,html-slider-response,
109,critcher,0.0-5.0-0.0,,manipulation_check_justin,7,6597,4,<p>How quickly did Justin make his decision?</p><br>,252666,23,html-slider-response,
109,critcher,0.0-5.0-0.1,,manipulation_check_nate,1,4131,4,<p>How quickly did Nate make his decision?</p><br>,256798,24,html-slider-response,
109,critcher,0.0-6.0,,,0,2765,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,259564,25,html-button-response,
65,critcher,0.0-0.0,,,0,1971,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",1974,0,html-button-response,
65,critcher,0.0-1.0,,,0,5521,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",7496,1,html-button-response,
65,critcher,0.0-2.0-0.0,,immoral,0,44269,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>  <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",51767,2,html-button-response,
65,critcher,0.0-3.0-0.0,,manipulation_check_justin,7,5653,4,<p>How quickly did Justin make his decision?</p><br>,57422,3,html-slider-response,
65,critcher,0.0-3.0-0.1,,manipulation_check_nate,1,2816,4,<p>How quickly did Nate make his decision?</p><br>,60239,4,html-slider-response,
65,critcher,0.0-4.0-0.0,justin-conflicted,immoral,2,9059,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,69299,5,html-slider-response,
65,critcher,0.0-4.0-0.1,justin-reservations,immoral,3,6025,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,75325,6,html-slider-response,
