workerid,proliferate.condition,internal_node_id,question_order,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,type,error
244,Atir,0.0-3.0-0.10,,7,2919,4,<p>inflation</p><br>,65548,14,html-slider-response,finance term,
244,Atir,0.0-3.0-0.11,,5,2931,4,<p>private equity fund</p><br>,68479,15,html-slider-response,finance term,
244,Atir,0.0-3.0-0.12,,7,3035,4,<p>interest rate</p><br>,71515,16,html-slider-response,finance term,
244,Atir,0.0-3.0-0.13,,1,2157,4,<p>Roth IRA</p><br>,73673,17,html-slider-response,finance term,
244,Atir,0.0-3.0-0.14,,7,2617,4,<p>whole life insurance</p><br>,76291,18,html-slider-response,finance term,
244,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': 'Rise', 'mortgage': 'False', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",92697,,,168990,19,survey-multi-choice,FLquiz,
244,Atir,0.0-5.0,,0,1704,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",170695,20,html-button-response,,
245,Atir,0.0-0.0,,0,8883,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",8884,0,html-button-response,,
245,Atir,0.0-1.0-0.0,,2,5560,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",14444,1,html-slider-response,self-rating,
245,Atir,0.0-1.0-0.1,,3,6699,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,21144,2,html-slider-response,self-rating,
245,Atir,0.0-2.0,,0,20598,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,41742,3,html-button-response,,
245,Atir,0.0-3.0-0.0,,1,4961,4,<p>pre-rated stocks</p><br>,46704,4,html-slider-response,finance term,
245,Atir,0.0-3.0-0.1,,1,3855,4,<p>fixed-rate deduction</p><br>,50559,5,html-slider-response,finance term,
245,Atir,0.0-3.0-0.2,,5,4614,4,<p>annualized credit</p><br>,55174,6,html-slider-response,finance term,
245,Atir,0.0-3.0-0.3,,5,3259,4,<p>tax bracket</p><br>,58434,7,html-slider-response,finance term,
245,Atir,0.0-3.0-0.4,,2,2935,4,<p>fixed-rate mortgage</p><br>,61370,8,html-slider-response,finance term,
245,Atir,0.0-3.0-0.5,,3,2386,4,<p>home equity</p><br>,63757,9,html-slider-response,finance term,
245,Atir,0.0-3.0-0.6,,1,3274,4,<p>revolving credit</p><br>,67032,10,html-slider-response,finance term,
245,Atir,0.0-3.0-0.7,,2,2985,4,<p>vesting</p><br>,70018,11,html-slider-response,finance term,
245,Atir,0.0-3.0-0.8,,7,3100,4,<p>retirement</p><br>,73118,12,html-slider-response,finance term,
245,Atir,0.0-3.0-0.9,,5,3264,4,<p>stock options</p><br>,76383,13,html-slider-response,finance term,
245,Atir,0.0-3.0-0.10,,7,2468,4,<p>inflation</p><br>,78852,14,html-slider-response,finance term,
245,Atir,0.0-3.0-0.11,,3,3637,4,<p>private equity fund</p><br>,82489,15,html-slider-response,finance term,
245,Atir,0.0-3.0-0.12,,5,2104,4,<p>interest rate</p><br>,84594,16,html-slider-response,finance term,
245,Atir,0.0-3.0-0.13,,1,2645,4,<p>Roth IRA</p><br>,87240,17,html-slider-response,finance term,
245,Atir,0.0-3.0-0.14,,2,4512,4,<p>whole life insurance</p><br>,91753,18,html-slider-response,finance term,
245,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': ""Don't know"", 'interest': ""Don't know"", 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",93395,,,185149,19,survey-multi-choice,FLquiz,
245,Atir,0.0-5.0,,0,13988,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",199139,20,html-button-response,,
209,Atir,0.0-0.0,,0,10987,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",10988,0,html-button-response,,
209,Atir,0.0-1.0-0.0,,4,8710,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",19700,1,html-slider-response,self-rating,
209,Atir,0.0-1.0-0.1,,5,5468,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,25169,2,html-slider-response,self-rating,
209,Atir,0.0-2.0,,0,6965,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,32134,3,html-button-response,,
209,Atir,0.0-3.0-0.0,,3,3034,4,<p>pre-rated stocks</p><br>,35169,4,html-slider-response,finance term,
209,Atir,0.0-3.0-0.1,,5,2618,4,<p>fixed-rate deduction</p><br>,37787,5,html-slider-response,finance term,
209,Atir,0.0-3.0-0.2,,5,1863,4,<p>annualized credit</p><br>,39652,6,html-slider-response,finance term,
209,Atir,0.0-3.0-0.3,,6,2329,4,<p>tax bracket</p><br>,41982,7,html-slider-response,finance term,
209,Atir,0.0-3.0-0.4,,5,1921,4,<p>fixed-rate mortgage</p><br>,43904,8,html-slider-response,finance term,
209,Atir,0.0-3.0-0.5,,5,1783,4,<p>home equity</p><br>,45689,9,html-slider-response,finance term,
209,Atir,0.0-3.0-0.6,,5,2569,4,<p>revolving credit</p><br>,48259,10,html-slider-response,finance term,
209,Atir,0.0-3.0-0.7,,2,2248,4,<p>vesting</p><br>,50509,11,html-slider-response,finance term,
209,Atir,0.0-3.0-0.8,,4,3243,4,<p>retirement</p><br>,53752,12,html-slider-response,finance term,
209,Atir,0.0-3.0-0.9,,4,9239,4,<p>stock options</p><br>,62992,13,html-slider-response,finance term,
209,Atir,0.0-3.0-0.10,,6,3329,4,<p>inflation</p><br>,66322,14,html-slider-response,finance term,
209,Atir,0.0-3.0-0.11,,3,1985,4,<p>private equity fund</p><br>,68307,15,html-slider-response,finance term,
209,Atir,0.0-3.0-0.12,,5,3699,4,<p>interest rate</p><br>,72007,16,html-slider-response,finance term,
209,Atir,0.0-3.0-0.13,,2,2194,4,<p>Roth IRA</p><br>,74201,17,html-slider-response,finance term,
209,Atir,0.0-3.0-0.14,,4,5708,4,<p>whole life insurance</p><br>,79909,18,html-slider-response,finance term,
209,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': 'Fall', 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",62445,,,142354,19,survey-multi-choice,FLquiz,
209,Atir,0.0-5.0,,0,14377,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",156734,20,html-button-response,,
227,Atir,0.0-0.0,,0,198184,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",198185,0,html-button-response,,
227,Atir,0.0-1.0,,0,3913,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,202098,1,html-button-response,,
227,Atir,0.0-2.0-0.0,,2,4751,4,<p>pre-rated stocks</p><br>,206850,2,html-slider-response,finance term,
227,Atir,0.0-2.0-0.1,,5,6349,4,<p>fixed-rate deduction</p><br>,213200,3,html-slider-response,finance term,
227,Atir,0.0-2.0-0.2,,4,3865,4,<p>annualized credit</p><br>,217065,4,html-slider-response,finance term,
227,Atir,0.0-2.0-0.3,,3,2300,4,<p>tax bracket</p><br>,219365,5,html-slider-response,finance term,
227,Atir,0.0-2.0-0.4,,5,2778,4,<p>fixed-rate mortgage</p><br>,222144,6,html-slider-response,finance term,
227,Atir,0.0-2.0-0.5,,5,1981,4,<p>home equity</p><br>,224127,7,html-slider-response,finance term,
227,Atir,0.0-2.0-0.6,,3,3251,4,<p>revolving credit</p><br>,227379,8,html-slider-response,finance term,
227,Atir,0.0-2.0-0.7,,1,2931,4,<p>vesting</p><br>,230310,9,html-slider-response,finance term,
227,Atir,0.0-2.0-0.8,,7,2770,4,<p>retirement</p><br>,233081,10,html-slider-response,finance term,
227,Atir,0.0-2.0-0.9,,6,2469,4,<p>stock options</p><br>,235550,11,html-slider-response,finance term,
227,Atir,0.0-2.0-0.10,,6,2008,4,<p>inflation</p><br>,237559,12,html-slider-response,finance term,
227,Atir,0.0-2.0-0.11,,4,3176,4,<p>private equity fund</p><br>,240735,13,html-slider-response,finance term,
227,Atir,0.0-2.0-0.12,,7,2722,4,<p>interest rate</p><br>,243458,14,html-slider-response,finance term,
227,Atir,0.0-2.0-0.13,,1,1801,4,<p>Roth IRA</p><br>,245260,15,html-slider-response,finance term,
227,Atir,0.0-2.0-0.14,,5,2912,4,<p>whole life insurance</p><br>,248172,16,html-slider-response,finance term,
227,Atir,0.0-3.0-0.0,,5,7438,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",255611,17,html-slider-response,self-rating,
227,Atir,0.0-3.0-0.1,,5,12691,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,268302,18,html-slider-response,self-rating,
227,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': 'Fall', 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",86271,,,354575,19,survey-multi-choice,FLquiz,
227,Atir,0.0-5.0,,0,3079,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",357656,20,html-button-response,,
260,Atir,0.0-0.0,,0,4305,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",4311,0,html-button-response,,
260,Atir,0.0-1.0,,0,8806,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,13118,1,html-button-response,,
260,Atir,0.0-2.0-0.0,,1,6326,4,<p>pre-rated stocks</p><br>,19446,2,html-slider-response,finance term,
260,Atir,0.0-2.0-0.1,,6,8041,4,<p>fixed-rate deduction</p><br>,27488,3,html-slider-response,finance term,
260,Atir,0.0-2.0-0.2,,2,8741,4,<p>annualized credit</p><br>,36230,4,html-slider-response,finance term,
260,Atir,0.0-2.0-0.3,,7,2650,4,<p>tax bracket</p><br>,38881,5,html-slider-response,finance term,
260,Atir,0.0-2.0-0.4,,7,2865,4,<p>fixed-rate mortgage</p><br>,41748,6,html-slider-response,finance term,
260,Atir,0.0-2.0-0.5,,7,2491,4,<p>home equity</p><br>,44240,7,html-slider-response,finance term,
260,Atir,0.0-2.0-0.6,,1,3190,4,<p>revolving credit</p><br>,47432,8,html-slider-response,finance term,
260,Atir,0.0-2.0-0.7,,1,2537,4,<p>vesting</p><br>,49970,9,html-slider-response,finance term,
260,Atir,0.0-2.0-0.8,,7,3266,4,<p>retirement</p><br>,53238,10,html-slider-response,finance term,
260,Atir,0.0-2.0-0.9,,4,3067,4,<p>stock options</p><br>,56306,11,html-slider-response,finance term,
260,Atir,0.0-2.0-0.10,,7,3601,4,<p>inflation</p><br>,59912,12,html-slider-response,finance term,
260,Atir,0.0-2.0-0.11,,7,3383,4,<p>private equity fund</p><br>,63296,13,html-slider-response,finance term,
260,Atir,0.0-2.0-0.12,,7,2437,4,<p>interest rate</p><br>,65734,14,html-slider-response,finance term,
260,Atir,0.0-2.0-0.13,,1,2971,4,<p>Roth IRA</p><br>,68706,15,html-slider-response,finance term,
260,Atir,0.0-2.0-0.14,,5,3485,4,<p>whole life insurance</p><br>,72192,16,html-slider-response,finance term,
260,Atir,0.0-3.0-0.0,,4,7817,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",80010,17,html-slider-response,self-rating,
260,Atir,0.0-3.0-0.1,,3,11943,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,91954,18,html-slider-response,self-rating,
260,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': ""Don't know"", 'interest': 'Rise', 'mortgage': ""Don't know"", 'inflation': ""Don't know"", 'savingsAccount': 'More than $102'}",86865,,,178821,19,survey-multi-choice,FLquiz,
