id,CommOwn,Comments,Age,Gender,task,moderator,question_type,rating,presence_of_moderator,causalexplanatoryCF,typetoken
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,g3.ExTy.Uq,NA,present,explanatory,type
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,g3.CaTo.Uq,NA,present,causal,token
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,g3.ExTo.Uq,5,present,explanatory,token
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,g4.Ty.CF,NA,present,counterfactual,type
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,g4.To.CF,3,present,counterfactual,token
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,y3.CaTy.Uq,NA,absent,causal,type
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,y3.ExTy.Uq,NA,absent,explanatory,type
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,y3.CaTo.Uq,NA,absent,causal,token
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,y3.ExTo.Uq,6,absent,explanatory,token
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,y4.Ty.CF,NA,absent,counterfactual,type
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,y4.To.CF,6,absent,counterfactual,token
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,Mch.z1,1,absent,NA,NA
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,Mch.z2,1,absent,NA,NA
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,Mch.d1,1,absent,NA,NA
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,Mch.d2,1,absent,NA,NA
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,Mch.g1,1,absent,NA,NA
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,Mch.g2,1,absent,NA,NA
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,Mch.y1,1,absent,NA,NA
35,"tried using the numbers as percantages for my answer,I mentally cut the strong agree disagree etc etc into percentages. and then put whatever I thought fit.","theres an error on the sore mushroom page,on the answers theres no mostly agree just a repeated mostly disagree option,I presume it wasn't  a ""secret"" memory check. Interesting study,thank you!",40,male,ex.to.uq,zelmogrimond,Mch.y2,1,absent,NA,NA
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,Z3.CaTy.Uq,NA,absent,causal,type
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,Z3.ExTy.Uq,4,absent,explanatory,type
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,z3.CaTo.Uq,NA,absent,causal,token
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,z3.ExTo.Uq,NA,absent,explanatory,token
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,Z4.Ty.CF,4,absent,counterfactual,type
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,z4.To.CF,NA,absent,counterfactual,token
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,d3.CaTy.Uq,NA,present,causal,type
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,d3.ExTy.Uq,7,present,explanatory,type
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,d3.CaTo.UQ,NA,present,causal,token
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,d3.ExTo.UQ,NA,present,explanatory,token
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,d4.Ty.CF,7,present,counterfactual,type
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,d4.To.CF,NA,present,counterfactual,token
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,g3.CaTy.Uq,NA,absent,causal,type
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,g3.ExTy.Uq,6,absent,explanatory,type
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,g3.CaTo.Uq,NA,absent,causal,token
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,g3.ExTo.Uq,NA,absent,explanatory,token
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,g4.Ty.CF,7,absent,counterfactual,type
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,g4.To.CF,NA,absent,counterfactual,token
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,y3.CaTy.Uq,NA,present,causal,type
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,y3.ExTy.Uq,3,present,explanatory,type
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,y3.CaTo.Uq,NA,present,causal,token
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,y3.ExTo.Uq,NA,present,explanatory,token
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,y4.Ty.CF,4,present,counterfactual,type
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,y4.To.CF,NA,present,counterfactual,token
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,Mch.z1,1,absent,NA,NA
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,Mch.z2,1,absent,NA,NA
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,Mch.d1,1,absent,NA,NA
36,ratings had the best fit for the data,"in (almost?) all the scenarios, it is not clear if the original random sample had already had the symptoms being studied, and therefore might have any impact on the final results... so confusing....",62,male,ex.ty.uq,drolyuyu,Mch.d2,1,absent,NA,NA
