workerid,proliferate.condition,failed_audio,failed_images,failed_video,internal_node_id,response,rt,stimulus,subject,success,time_elapsed,timeout,trial_index,trial_type,error
760,Sheppes,,,,0.0-16.0-0.26,1,1595,iaps/3000h.JPG,zl6fa,,679445,,119,image-button-response,
760,Sheppes,,,,0.0-16.0-1.26,,,iaps/3000h.JPG,zl6fa,,684449,,120,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.26,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,685458,,121,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.27,0,1786,iaps/2053h.JPG,zl6fa,,687246,,122,image-button-response,
760,Sheppes,,,,0.0-16.0-1.27,,,iaps/2053h.JPG,zl6fa,,692254,,123,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.27,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,693270,,124,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.28,1,1911,iaps/3068h.jpg,zl6fa,,695183,,125,image-button-response,
760,Sheppes,,,,0.0-16.0-1.28,,,iaps/3068h.jpg,zl6fa,,700190,,126,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.28,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,701194,,127,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.29,1,2841,iaps/9102l.JPG,zl6fa,,704039,,128,image-button-response,
760,Sheppes,,,,0.0-16.0-1.29,,,iaps/9102l.JPG,zl6fa,,709053,,129,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.29,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,710057,,130,html-keyboard-response,
760,Sheppes,,,,0.0-17.0,"{'Age': '25', 'Gender': 'Female'}",5456,,zl6fa,,715520,,131,survey-text,
760,Sheppes,,,,0.0-18.0,0,5645,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about which emotion regulation strategies people chose to employ depending on how intense a negative experience (or image) is.</p><h1>Press continue to be redirected to Prolific. </h1>,zl6fa,,721166,,132,html-button-response,
164,Sheppes,[],[],[],0.0-0.0,,,,8amg7,True,1,False,0,preload,
164,Sheppes,,,,0.0-1.0,0,44710,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",8amg7,,44712,,1,html-button-response,
164,Sheppes,,,,0.0-2.0, ,8530,"<center><p>In this study, you will be trained to use two emotion regulation strategies. You will then practice using these strategies while viewing a series of images.</p><p><b>Please be aware that the images used in this study contain content that may be unpleasant or disturbing.</b></p><p>Your participation will take approximately 10 minutes. You will receive $2.00 as payment for your participation. <b>You must use a desktop or a laptop computer to complete this study. </b> By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at <u>stanfordpsych251@gmail.com</u>. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </p><p>Press the spacebar to begin.</p></center>",8amg7,,53243,,2,html-keyboard-response,
164,Sheppes,,,,0.0-3.0, ,36705,"<center><p>In this part of the study, you will view a series of pictures and try to change how you feel about each picture by changing the way you think about it. Some pictures might make you feel very negative, while other pictures might make you feel slightly negative or not negative at all. You will be able to choose between two ways or strategies that will help you feel less negative. The next section will explain both strategies and give you the opportunity to practice implementing them. It is important that you try to remember what you are supposed to do in each strategy.</p><p>Press the spacebar to continue.</p></center>",8amg7,,89948,,3,html-keyboard-response,
164,Sheppes,,,,0.0-4.0, ,83592,"<center><p>The first strategy is called REAPPRAISAL. This means that you attend to the picture and try to change the meaning of it. That means you think of something to tell yourself about the picture that helps you feel less negative about it. For example, you could tell yourself something about the outcome of the picture, that whatever is going on will soon be resolved, or that help is on the way. You could also focus on a specific detail of the situation that may not be as bad as it first seemed. But we want you to stay focused on the picture and not think of random things that will make you feel better, but rather to change something about the picture that helps you to feel less negative about it. It is very important that when you reappraise you do not think that the picture is fake or a scene from a movie. Think of it as a real situation, and then change the meaning of it. <b>Once again, as soon as the picture is on the screen, keep focusing on the picture, but tell yourself something about it that makes you feel less negative; keep repeating it to yourself while the screen is up.</b></p><p>Press the spacebar to continue</p></center>",8amg7,,173540,,4,html-keyboard-response,
164,Sheppes,,,,0.0-5.0, ,4544,"<center><p>Now you are going to practice using reappraisal. Once the picture comes up on the screen, please immediately start focusing your thoughts with the goal of feeling less negative, <b>Focus on the picture but think of the meaning of the picture in a way that will help you feel less negative about it.</b></p><p>Press the spacebar to continue</p></center>",8amg7,,178084,,5,html-keyboard-response,
164,Sheppes,,,,0.0-6.0-0.0,"{'Q0': 'this picture shows a war, war is bad and the people are dying in that'}",38626,,8amg7,,216712,,6,survey-text,
164,Sheppes,,,,0.0-6.0-1.0, ,26484,"<center><p>Just to give you more ideas, other people thought that they are fighting for their families, they are protecting their country, they stand together for an important goal, their families will be proud of them.</p><p><b>Remember, as soon as the picture is on the screen, keep focusing on the picture but tell yourself something about it that makes you feel less negative, until it disappears from the screen.</b></p><p>Press the spacebar to continue</p></center>",8amg7,,243197,,7,html-keyboard-response,
164,Sheppes,,,,0.0-6.0-2.0,"{'Q0': 'baby may cry after a good situation, that it learn about it'}",28023,,8amg7,,271221,,8,survey-text,
164,Sheppes,,,,0.0-7.0, ,8599,"<center><p>The second strategy is called DISTRACTION. This means that you try your best to feel less negative about the picture by thinking of something that is completely unrelated to the picture. There are a few ways you can do this. First, you can think about geometric shapes. For instance, if you see a bloody knife, you can think of a big yellow triangle. Second, you can imagine yourself doing everyday tasks, such as taking a shower or making coffee in the morning. Third, you can imagine your neighborhood or other familiar streets. You could use any one of these ways to distract yourself, which you think will work best in making you feel less negative. You do not have to use the same method to distract all the time. <b>However, it is important that you keep your eyes on the picture and not avert your gaze. As soon as the picture is on the screen, start focusing all of your thoughts on something that is completely unrelated to the picture. Once you have come up with a way to feel less negative, keep repeating it to yourself while the screen is up.</b></p><p>Press the spacebar to continue</p></center>",8amg7,,279821,,9,html-keyboard-response,
164,Sheppes,,,,0.0-8.0, ,2088,"<center><p>Now you are going to practice using distraction. Once the picture comes up on the screen, please immediately start focusing and implementing that strategy.</p><p>Press the spacebar to continue</p></center>",8amg7,,281909,,10,html-keyboard-response,
164,Sheppes,,,,0.0-9.0-0.0,{'Q0': 'a blue colour is a chill colour'},61865,,8amg7,,343774,,11,survey-text,
164,Sheppes,,,,0.0-9.0-1.0, ,6630,"<center><p>Just to give you more ideas, other people thought of cars passing on a street they know, or about all the steps of making coffee, or about a red triangle. <b>Remember, the moment you see the picture on the screen, start focusing all your thoughts on the distracting object you chose.</b></p><p>Press the spacebar to continue</p></center>",8amg7,,350404,,12,html-keyboard-response,
164,Sheppes,,,,0.0-9.0-2.0,{'Q0': 'a city traffic at night is a neutral for me'},30196,,8amg7,,380601,,13,survey-text,
164,Sheppes,,,,0.0-10.0, ,46099,"<center><p>We would now like you to practice using the two strategies you just learned. First, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. Follow the instructions on the screen. The same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that is written under the picture. <b>Please look at the image for the entire time that it appears on the screen. After the time is up, the next image will appear automatically.</b></p><p>Press the spacebar to continue.</p></center>",8amg7,,426700,,14,html-keyboard-response,
164,Sheppes,,,,0.0-11.0-0.0, ,8023,iaps/2703hp.jpg,8amg7,,434724,,15,image-keyboard-response,
164,Sheppes,,,,0.0-11.0-1.0, ,2991,iaps/2703hp.jpg,8amg7,,439728,,16,image-keyboard-response,
164,Sheppes,,,,0.0-11.0-2.0,,,"<div style=""font-size:60px;"">+</div>",8amg7,,440738,,17,html-keyboard-response,
164,Sheppes,,,,0.0-11.0-0.1, ,2841,iaps/2120lp.jpg,8amg7,,443580,,18,image-keyboard-response,
164,Sheppes,,,,0.0-11.0-1.1,s,3623,iaps/2120lp.jpg,8amg7,,448589,,19,image-keyboard-response,
164,Sheppes,,,,0.0-11.0-2.1,,,"<div style=""font-size:60px;"">+</div>",8amg7,,449591,,20,html-keyboard-response,
164,Sheppes,,,,0.0-12.0-0.0, ,2741,iaps/3051hp.jpg,8amg7,,452332,,21,image-keyboard-response,
164,Sheppes,,,,0.0-12.0-1.0,,,iaps/3051hp.jpg,8amg7,,457335,,22,image-keyboard-response,
164,Sheppes,,,,0.0-12.0-2.0,,,"<div style=""font-size:60px;"">+</div>",8amg7,,458349,,23,html-keyboard-response,
164,Sheppes,,,,0.0-12.0-0.1, ,2054,iaps/7521lp.jpg,8amg7,,460404,,24,image-keyboard-response,
164,Sheppes,,,,0.0-12.0-1.1,,,iaps/7521lp.jpg,8amg7,,465407,,25,image-keyboard-response,
164,Sheppes,,,,0.0-12.0-2.1,,,"<div style=""font-size:60px;"">+</div>",8amg7,,466408,,26,html-keyboard-response,
164,Sheppes,,,,0.0-13.0, ,49660,"<center><p>In this task, we want you to <b>choose</b> between the two strategies that you just learned for each picture that you see. Like in the previous part of the study, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue</p></center>",8amg7,,516068,,27,html-keyboard-response,
164,Sheppes,,,,0.0-14.0-0.0,0,4610,iaps/8231lp.jpg,8amg7,,520679,,28,image-button-response,
164,Sheppes,,,,0.0-14.0-1.0, ,4604,iaps/8231lp.jpg,8amg7,,525682,,29,image-keyboard-response,
164,Sheppes,,,,0.0-14.0-2.0,,,"<div style=""font-size:60px;"">+</div>",8amg7,,526697,,30,html-keyboard-response,
164,Sheppes,,,,0.0-14.0-0.1,1,2823,iaps/9145lp.jpg,8amg7,,529521,,31,image-button-response,
164,Sheppes,,,,0.0-14.0-1.1,arrowleft,2754,iaps/9145lp.jpg,8amg7,,534524,,32,image-keyboard-response,
164,Sheppes,,,,0.0-14.0-2.1,,,"<div style=""font-size:60px;"">+</div>",8amg7,,535525,,33,html-keyboard-response,
164,Sheppes,,,,0.0-14.0-0.2,0,1810,iaps/9921hp.jpg,8amg7,,537336,,34,image-button-response,
164,Sheppes,,,,0.0-14.0-1.2,,,iaps/9921hp.jpg,8amg7,,543221,,35,image-keyboard-response,
164,Sheppes,,,,0.0-14.0-2.2,,,"<div style=""font-size:60px;"">+</div>",8amg7,,544232,,36,html-keyboard-response,
164,Sheppes,,,,0.0-14.0-0.3,1,1586,iaps/3181hp.jpg,8amg7,,545819,,37,image-button-response,
164,Sheppes,,,,0.0-14.0-1.3,,,iaps/3181hp.jpg,8amg7,,550835,,38,image-keyboard-response,
164,Sheppes,,,,0.0-14.0-2.3,,,"<div style=""font-size:60px;"">+</div>",8amg7,,551837,,39,html-keyboard-response,
164,Sheppes,,,,0.0-15.0, ,9046,"<center><p>You will now see a series of pictures and choose between the two strategies, exactly as you did in the previous task. Again, you will first see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue.</p></center>",8amg7,,560884,,40,html-keyboard-response,
164,Sheppes,,,,0.0-16.0-0.0,1,2016,iaps/3068h.jpg,8amg7,,562900,,41,image-button-response,
164,Sheppes,,,,0.0-16.0-1.0,,,iaps/3068h.jpg,8amg7,,567906,,42,image-keyboard-response,
164,Sheppes,,,,0.0-16.0-2.0,,,"<div style=""font-size:60px;"">+</div>",8amg7,,568911,,43,html-keyboard-response,
164,Sheppes,,,,0.0-16.0-0.1,1,1530,iaps/3140h.JPG,8amg7,,570442,,44,image-button-response,
164,Sheppes,,,,0.0-16.0-1.1,,,iaps/3140h.JPG,8amg7,,575448,,45,image-keyboard-response,
164,Sheppes,,,,0.0-16.0-2.1,,,"<div style=""font-size:60px;"">+</div>",8amg7,,576456,,46,html-keyboard-response,
164,Sheppes,,,,0.0-16.0-0.2,0,1344,iaps/9470l.jpg,8amg7,,577804,,47,image-button-response,
164,Sheppes,,,,0.0-16.0-1.2,,,iaps/9470l.jpg,8amg7,,582806,,48,image-keyboard-response,
164,Sheppes,,,,0.0-16.0-2.2,,,"<div style=""font-size:60px;"">+</div>",8amg7,,583815,,49,html-keyboard-response,
164,Sheppes,,,,0.0-16.0-0.3,1,6090,iaps/2490l.JPG,8amg7,,589906,,50,image-button-response,
164,Sheppes,,,,0.0-16.0-1.3,,,iaps/2490l.JPG,8amg7,,594911,,51,image-keyboard-response,
164,Sheppes,,,,0.0-16.0-2.3,,,"<div style=""font-size:60px;"">+</div>",8amg7,,595921,,52,html-keyboard-response,
164,Sheppes,,,,0.0-16.0-0.4,0,1748,iaps/9420h.JPG,8amg7,,597670,,53,image-button-response,
164,Sheppes,,,,0.0-16.0-1.4,,,iaps/9420h.JPG,8amg7,,602674,,54,image-keyboard-response,
164,Sheppes,,,,0.0-16.0-2.4,,,"<div style=""font-size:60px;"">+</div>",8amg7,,603689,,55,html-keyboard-response,
164,Sheppes,,,,0.0-16.0-0.5,1,2287,iaps/2053h.JPG,8amg7,,605977,,56,image-button-response,
164,Sheppes,,,,0.0-16.0-1.5,,,iaps/2053h.JPG,8amg7,,610982,,57,image-keyboard-response,
164,Sheppes,,,,0.0-16.0-2.5,,,"<div style=""font-size:60px;"">+</div>",8amg7,,611992,,58,html-keyboard-response,
164,Sheppes,,,,0.0-16.0-0.6,0,1585,iaps/3150h.JPG,8amg7,,613578,,59,image-button-response,
164,Sheppes,,,,0.0-16.0-1.6,,,iaps/3150h.JPG,8amg7,,618591,,60,image-keyboard-response,
164,Sheppes,,,,0.0-16.0-2.6,,,"<div style=""font-size:60px;"">+</div>",8amg7,,619598,,61,html-keyboard-response,
164,Sheppes,,,,0.0-16.0-0.7,1,1949,iaps/6836l.jpg,8amg7,,621547,,62,image-button-response,
164,Sheppes,,,,0.0-16.0-1.7,,,iaps/6836l.jpg,8amg7,,626560,,63,image-keyboard-response,
164,Sheppes,,,,0.0-16.0-2.7,,,"<div style=""font-size:60px;"">+</div>",8amg7,,627572,,64,html-keyboard-response,
164,Sheppes,,,,0.0-16.0-0.8,0,1814,iaps/2278l.jpg,8amg7,,629386,,65,image-button-response,
164,Sheppes,,,,0.0-16.0-1.8,,,iaps/2278l.jpg,8amg7,,634403,,66,image-keyboard-response,
164,Sheppes,,,,0.0-16.0-2.8,,,"<div style=""font-size:60px;"">+</div>",8amg7,,635405,,67,html-keyboard-response,
164,Sheppes,,,,0.0-16.0-0.9,1,3609,iaps/2691l.jpg,8amg7,,639014,,68,image-button-response,
164,Sheppes,,,,0.0-16.0-1.9,,,iaps/2691l.jpg,8amg7,,644030,,69,image-keyboard-response,
164,Sheppes,,,,0.0-16.0-2.9,,,"<div style=""font-size:60px;"">+</div>",8amg7,,645038,,70,html-keyboard-response,
164,Sheppes,,,,0.0-16.0-0.10,0,2011,iaps/3530h.JPG,8amg7,,647050,,71,image-button-response,
164,Sheppes,,,,0.0-16.0-1.10,,,iaps/3530h.JPG,8amg7,,652057,,72,image-keyboard-response,
164,Sheppes,,,,0.0-16.0-2.10,,,"<div style=""font-size:60px;"">+</div>",8amg7,,653067,,73,html-keyboard-response,
